Иванов	4.33677419355
Ильина	4.6875
Карева	3.95833333333
Кармов	4.05633802817
Корнев	4.58947368421
Корото	4.375
Кочнев	3.6641221374
Ланина	3.60833333333
Лапина	3.56557377049
Левиев	4.28787878788
Левина	3.53543307087
Лосева	3.99193548387
Ляхова	4.60330578512
Лёвина	3.77419354839
Макура	3.592
Мамаев	3.71171171171
Маркин	4.24161073826
Марков	4.128
Миллер	4.28333333333
Мишина	4.36111111111
Моржов	4.61940298507
Мошков	4.36974789916
Олешко	4.28070175439
Орлова	4.29710144928
Осьмак	4.62121212121
Павлов	3.92063492063
Палкин	3.6261682243
Панова	4.52898550725
Петров	4.50187265918
Рамбов	4.20353982301
Руднев	3.53153153153
Славов	4.4375
Стасюк	4.06976744186
Сюткин	4.36296296296
Тайлер	3.7299270073
Танчак	3.59722222222
Титова	3.67213114754
Тюрина	4.4094488189
Ускова	4.25190839695
Харчев	3.44094488189
Цывьян	4.48412698413
Часнык	4.05303030303
Чащина	4.15384615385
Черняк	4.40495867769
Чижова	4.616
Чупира	4.56557377049
Шаптай	4.46666666667
Шевцов	4.46825396825
Шейкин	3.61290322581
Шехтер	3.69911504425
Шикова	4.4921875
Ширяев	4.54098360656
Щёголь	4.56428571429
Юнаева	4.34782608696
Ягодин	4.08208955224
Якимов	4.13333333333
Ямаков	3.97037037037
Ажинова	4.60465116279
Алешина	4.15602836879
Амбалов	4.36641221374
Андреев	3.53571428571
Апророо	4.57657657658
Архипов	4.408
Баранов	3.51801801802
Баскова	3.97247706422
Батхина	4.6393442623
Бахтина	4.58666666667
Беляков	4.53658536585
Бирюков	4.70535714286
Бобкина	3.5
Богатов	4.39495798319
Боричев	4.0703125
Брагина	4.33333333333
Бразина	4.6875
Бровина	4.64220183486
Вадишев	4.42276422764
Ватолин	4.54074074074
Веселов	3.7641509434
Веткина	3.70634920635
Вихрова	3.1375
Власова	3.76653696498
Волкова	4.43548387097
Воронин	3.72413793103
Гайдуль	4.54285714286
Галанов	4.40769230769
Галибов	4.08527131783
Галкина	4.11842105263
Графова	3.53968253968
Гребнев	3.72916666667
Губичев	3.568
Гуманюк	3.952
Давыдов	3.30882352941
Демидов	4.56692913386
Донцова	3.34586466165
Дрожжин	4.34848484848
Дьякова	4.50458715596
Егорова	3.67510548523
Ефремов	4.55
Жуленев	4.54814814815
Забоева	4.12931034483
Зайцева	4.02962962963
Залётов	3.48888888889
Замахов	4.05785123967
Зассеев	3.57272727273
Захаров	4.49402390438
Зелёный	4.28225806452
Земских	4.6170212766
Иванова	4.32352941176
Игошина	4.72077922078
Исавнин	4.27516778523
Казекин	4.64227642276
Калинин	4.16872427984
Кальней	3.4
Каманов	4.13043478261
Карпова	4.59003831418
Каткова	4.60305343511
Кириков	4.68503937008
Кирилюк	4.05785123967
Киршнер	4.58394160584
Ковалев	4.51587301587
Ковалёв	3.72180451128
Козырев	4.33802816901
Колосов	4.3
Комаров	3.46721311475
Конрадт	3.33333333333
Королев	4.16911764706
Корягин	3.9328358209
Костина	4.68067226891
Крамарь	4.40677966102
Краснов	4.05
Кремнев	4.26851851852
Кретова	4.1652892562
Кречмер	4.325
Круглов	4.390625
Крылова	4.56962025316
Ксензов	3.61333333333
Ксюшина	3.65765765766
Кудрина	4.73170731707
Куликов	4.58461538462
Куранов	3.54545454545
Куценко	4.5867768595
Лаврова	4.16666666667
Лазарев	4.61788617886
Лебедев	4.56326530612
Левиева	4.56451612903
Лежнева	3.86046511628
Лесохин	3.864
Логачев	3.34901960784
Малыгин	4.09677419355
Микушев	4.38759689922
Миронов	3.76335877863
Михасев	3.92907801418
Москони	3.76470588235
Никельс	4.47142857143
Новиков	4.5078125
Ноженко	4.67226890756
Нураева	3.65185185185
Олейник	3.40625
Омелина	4.77118644068
Осипова	4.04379562044
Паразян	4.15942028986
Парсонс	3.62595419847
Пахомов	3.49166666667
Пенькин	4.65454545455
Петошин	4.81512605042
Пиастро	4.68939393939
Пушкина	3.58653846154
Резуник	4.26896551724
Романов	4.08928571429
Рябкова	4.17857142857
Самкина	3.73648648649
Семенюк	3.76363636364
Семёнов	4.30708661417
Сидоров	4.31724137931
Скрелин	4.40909090909
Скрипка	4.43410852713
Сметкин	3.41044776119
Смирнов	3.85964912281
Сомкина	3.784
Сочивко	3.98230088496
Спектер	4.00763358779
Станков	3.57971014493
Ступина	4.576
Суворов	3.584
Суслова	4.63846153846
Сысоева	4.29452054795
Тарасов	3.2905982906
Теплова	4.46715328467
Требина	4.02083333333
Трутнев	3.71126760563
Туркина	4.54347826087
Удодова	4.24576271186
Уласень	4.50714285714
Фоминых	3.8275862069
Фролова	3.70512820513
Фёдоров	4.01587301587
Халимов	4.736
Хохлова	4.0
Храмцов	4.68531468531
Цимберг	4.09154929577
Чайкина	4.69827586207
Челидзе	3.60550458716
Чернова	4.12727272727
Чижиков	4.578125
Чугунов	4.31355932203
Чулкова	3.91851851852
Шипилов	3.33333333333
Шифрина	4.53076923077
Шульман	4.11811023622
Шумейко	4.38053097345
Щевелёв	4.65254237288
Юрасова	3.95348837209
Юрецкий	4.03053435115
Юшкевич	3.8843537415
Явдощук	4.10852713178
Яроцкая	4.1393442623
Учагина-Василенок	3.61151079137
Абрамова	3.56692913386
Аксёнова	4.48051948052
Алексеев	4.25581395349
Аленький	4.67123287671
Алхазова	4.42063492063
Андреева	4.12931034483
Антонова	4.36538461538
Ахмерова	4.67320261438
Бабурова	4.32231404959
Баранова	4.19583333333
Баскаков	3.91869918699
Батманов	4.25
Беспалов	3.49425287356
Бирарова	3.5462962963
Богданов	4.14760147601
Бороздин	4.02702702703
Бочарова	3.62962962963
Будзович	4.65573770492
Булгаков	3.69230769231
Буханцев	4.22413793103
Вартанов	3.42307692308
Васильев	3.69029850746
Вершкова	4.63106796117
Веселова	4.50819672131
Витальев	3.70138888889
Войтенко	3.4296875
Волковец	3.77586206897
Воронцов	3.45070422535
Гвоздева	4.3125
Гладкова	3.55118110236
Гладущик	3.73728813559
Голикова	4.08965517241
Головкин	4.46825396825
Гордеева	3.82481751825
Горнизов	3.5641025641
Горюнова	4.40287769784
Гриценко	4.6347826087
Гуторина	4.64957264957
Даниелян	3.904
Дмитриев	4.08620689655
Дряхлова	4.13333333333
Дубровин	3.57894736842
Дьячкова	3.93129770992
Евграфов	3.40939597315
Еременко	3.944
Ермолаев	4.31666666667
Ефремова	3.28925619835
Железнов	3.57251908397
Журавлев	3.85496183206
Журавлёв	4.528
Забирова	3.52845528455
Забродин	3.38513513514
Захарова	4.29838709677
Зойдберг	4.61805555556
Индиенко	3.9593495935
Кадобнов	3.56
Казакова	3.8359375
Калинина	4.10931174089
Карпенко	4.26829268293
Качурина	3.66233766234
Каширина	4.46456692913
Кириллов	4.17886178862
Кондаков	4.40298507463
Копылова	3.953125
Коротков	4.34210526316
Криденер	3.67883211679
Кронидов	4.50769230769
Крохмаль	4.24528301887
Кузнецов	4.43237704918
Кукушкин	3.71428571429
Ластовка	4.26271186441
Лебедева	4.109375
Леонтьев	4.07586206897
Лесохина	4.21374045802
Лобакова	3.56666666667
Логинова	4.45390070922
Лукьянец	3.7027027027
Лунькова	3.48780487805
Любимова	4.46721311475
Макушина	4.3253968254
Малинкин	4.67741935484
Мамагина	3.36809815951
Матушкин	4.41441441441
Медведев	4.32129963899
Миронова	3.50806451613
Михайлов	3.60317460317
Монихарт	4.53913043478
Морозова	3.80952380952
Мурашкин	3.9837398374
Набегаев	4.46280991736
Насекина	3.53333333333
Насилова	4.5652173913
Нестеров	4.26785714286
Никитина	4.16806722689
Николаев	4.09734513274
Никончук	3.60902255639
Никулина	4.36666666667
Новикова	4.68888888889
Новичков	3.80833333333
Обиденко	4.27826086957
Останина	3.67567567568
Остряков	3.91472868217
Пертусян	4.62096774194
Петровна	4.03424657534
Полосова	4.31944444444
Попугаев	4.35606060606
Порошина	4.25409836066
Прамская	3.86614173228
Прохоров	3.8671875
Прудывус	3.96946564885
Пугачёва	4.07352941176
Пыльнева	4.25563909774
Радченко	3.32214765101
Ратников	4.43661971831
Ребикова	3.49579831933
Романько	4.61428571429
Румянцев	3.70161290323
Рыбакова	3.96644295302
Сазонова	3.72241992883
Самойлов	4.68595041322
Семенова	4.69934640523
Семёнова	3.63709677419
Сергеева	4.26315789474
Силюкова	4.14285714286
Скобейко	4.25
Скрябина	3.97368421053
Смирнова	3.53294573643
Соколова	4.5303030303
Соловьев	4.54961832061
Сорокина	3.62121212121
Сорочкин	3.776
Сотников	3.75
Стацевич	3.75539568345
Степанов	3.73134328358
Субботин	3.64423076923
Суртаева	4.45736434109
Сухачева	4.24460431655
Таранова	3.80508474576
Телегина	3.20547945205
Телегова	4.53378378378
Тигрулин	4.14814814815
Ткаченко	4.35
Токмаков	3.53125
Трушкова	3.82945736434
Усманова	4.2972972973
Федорова	4.25
Федосина	4.35606060606
Филатова	4.42666666667
Фёдорова	4.30827067669
Чапчиков	4.30973451327
Чебанова	4.47058823529
Чепурная	4.36434108527
Черненко	3.5
Чернышев	3.42975206612
Чистяков	3.94696969697
Шведкина	4.14074074074
Щербаков	3.97794117647
Якубович	4.46456692913
Ямщикова	4.27118644068
Кудинова-Ли	4.32520325203
Кораблев-Дайсон	4.25170068027
Палькина-Шибкова	3.8606557377
Бакулева-Морозова	3.88372093023
Абраменко	3.94074074074
Акамёлков	3.31007751938
Аксельрод	4.38709677419
Алексеева	3.41897233202
Аленичева	3.52307692308
Андриенко	3.576
Анисимова	3.51470588235
Ахмадщина	4.48760330579
Бабинская	3.70212765957
Балдычева	4.43636363636
Бацманова	4.09150326797
Безносова	4.08064516129
Белинская	4.71851851852
Беспалова	4.33823529412
Богданова	4.43609022556
Богомолец	4.31730769231
Борисович	4.4358974359
Бухтияров	4.72033898305
Васильева	3.84412955466
Васильков	4.40769230769
Ведущенко	4.33576642336
Вершинина	4.44755244755
Верюжская	4.10655737705
Волобуева	3.648
Востриков	4.5564516129
Гайдабура	3.82300884956
Голынский	3.98039215686
Горбецкая	4.18897637795
Горбунова	4.24626865672
Граммаков	3.57936507937
Гречишкин	4.47916666667
Гречухина	4.50735294118
Грюнвальд	4.40476190476
Давыденко	3.31896551724
Даниленко	3.47857142857
Дмитриева	4.44166666667
Дружинина	4.078125
Желудкова	4.77037037037
Жеребкова	3.86259541985
Золотонос	3.63503649635
Истратова	3.74436090226
Казанский	3.21897810219
Караваева	4.3652173913
Картошкин	3.77586206897
Кибальчук	4.33333333333
Кириленко	4.56734693878
Кирсанова	4.31111111111
Клепикова	3.5
Климичева	3.23880597015
Кобылкина	4.02419354839
Коваленко	3.72307692308
Колдунова	4.62686567164
Конашенок	3.98360655738
Крикливый	4.36690647482
Кудряшова	4.06153846154
Кукулиева	4.39230769231
Куприенко	3.51079136691
Курбатова	4.72972972973
Курчакова	3.46666666667
Леонтьева	4.04411764706
Луговский	3.76033057851
Любимкина	3.40909090909
Мамонтова	3.86466165414
Матвейчук	3.1811023622
Михайлова	4.0
Мишустина	4.28461538462
Мордовина	3.60902255639
Мурашкина	3.94444444444
Муромцева	4.26623376623
Нагапетян	4.14864864865
Назаренко	4.11567164179
Некрасова	3.82481751825
Оленников	4.33333333333
Остапенко	4.46616541353
Пермякова	3.83076923077
Пипульгин	3.59701492537
Плуталова	4.36585365854
Погорелый	3.64393939394
Поскряков	4.50381679389
Прокофьев	3.86885245902
Прядченко	4.37288135593
Прямицына	3.69421487603
Пчелинцев	4.22900763359
Резинкина	4.32026143791
Рейнгольд	4.21014492754
Родионова	3.84090909091
Рожинский	3.82222222222
Розенберг	3.58333333333
Розовская	4.31468531469
Румянцева	4.50344827586
Самуйлова	4.58208955224
Селиванов	4.51666666667
Сергеевич	3.46263345196
Сетракова	3.43055555556
Симоненко	3.80672268908
Сираканян	4.296875
Соколенко	4.65986394558
Соловьёва	3.63235294118
Спартаков	4.0
Степанова	4.51851851852
Сторчевая	4.57692307692
Стрельцов	3.72093023256
Супрычева	3.55555555556
Таразевич	3.6171875
Тараненко	3.96
Тимофеева	3.6
Толоконин	4.51162790698
Туляганов	3.59016393443
Турунцева	4.55474452555
Федоренко	4.38194444444
Филоненко	4.49122807018
Фуртикова	3.8347107438
Харламова	4.06201550388
Черепенко	4.48648648649
Чернецкий	4.616
Шестакова	4.32231404959
Ястребова	3.86507936508
Савинкина-Титова	4.52
Абайдулова	4.265625
Байбагышев	4.234375
Барабанова	3.37275985663
Бердникова	4.38888888889
Блюмфельдт	4.24844720497
Большакова	4.07142857143
Бондаренко	4.61538461538
Бородулина	4.51908396947
Викторович	4.375
Виноградов	3.42517006803
Вишневская	3.96850393701
Владимиров	3.784
Гончаренко	4.61805555556
Городецкий	4.44841269841
Григорович	4.5037593985
Григорьева	3.72058823529
Деметрадзе	4.43571428571
Джанашвили	3.75609756098
Жаржавская	3.89473684211
Захаренков	3.53676470588
Злодейкина	4.63636363636
Илатовская	3.59523809524
Козобродов	3.37037037037
Колесников	3.3619047619
Коменденко	3.32231404959
Кондратова	4.33333333333
Коновалова	4.40579710145
Кушнаренко	4.16176470588
Леонидович	3.57518796992
Литвиненко	4.453125
Ляховненко	4.00699300699
Максименко	3.59130434783
Мартиросов	3.46043165468
Меньшикова	3.9649122807
Михайлович	4.63851351351
Овсянников	4.21641791045
Парамонова	3.7619047619
Пашковская	3.70289855072
Покровский	4.6
Поликарпов	4.56462585034
Поскрякова	3.67441860465
Равдоникас	4.66666666667
Рассказова	4.6
Романченко	3.8547008547
Свавильная	4.12295081967
Семченкова	4.30136986301
Сепиашвили	3.69117647059
Стороженко	4.67175572519
Филимонова	4.78378378378
Цехмейстер	4.69064748201
Цицуашвили	4.18248175182
Чередников	3.59848484848
Чудотворов	3.88888888889
Шпаковский	4.57936507937
Якунчикова	3.62809917355
Антилюдовик	4.0
Беляковский	4.53472222222
Блинохватов	3.59813084112
Вилинбахова	3.79069767442
Владимирова	3.90378006873
Вязьменская	4.312
Гиниятуллин	4.56375838926
Елистратова	4.62931034483
Желтянников	3.40650406504
Кильдиярова	4.6347826087
Кирпичников	4.3023255814
Кобылянский	3.67213114754
Кондратьева	3.33620689655
Коровникова	4.525
Ласкателева	3.31782945736
Малашевская	4.47222222222
Мирилашвили	4.32061068702
Овчинникова	4.14960629921
Пасуманский	4.02941176471
Перекопский	4.50950570342
Пономаренко	3.42553191489
Решетникова	4.17293233083
Слабковская	4.56896551724
Столбовский	4.0
Столовицкая	4.49090909091
Стрельников	4.21212121212
Тарарышкина	4.47826086957
Турпиашвили	4.47210300429
Череватенко	4.14666666667
Александрова	3.75563909774
Алексеевская	4.49333333333
Великохатная	3.59398496241
Вознесенский	4.65771812081
Дормидонтова	3.48360655738
Коробейников	4.70542635659
Коссаковский	4.56849315068
Ксенофонтова	4.19379844961
Маркитантова	3.42647058824
Михайловская	3.9696969697
Нигматуллина	3.44715447154
Россошанский	4.43859649123
Семиколенова	3.48854961832
Чередниченко	4.75
Александрович	3.90310077519
Добровольский	4.54761904762
Константинова	3.45217391304
Скоробогатько	4.09701492537
Шильниковская	4.73275862069
Джумасултанова	3.99230769231
Серебренникова	4.07258064516
Петропавловская	3.77966101695
